Time (sec),S:Load (lbs),S:Position (in),Ch:Position (in),Ch:Load (lbs),Ch:Stress (PSI),Ch:Strain (in),Set Point (),Cycles (),Ch:Strain_Orig ()
1973.620117,1419.440063,0.822201,0.822201,1419.440063,NaN,NaN,0.822224,0.000000,0.822201
1973.630127,1419.655273,0.822205,0.822205,1419.655273,NaN,NaN,0.822227,0.000000,0.822205
1973.640137,1419.855225,0.822208,0.822208,1419.855225,NaN,NaN,0.822231,0.000000,0.822208
1973.650146,1419.532349,0.822216,0.822216,1419.532349,NaN,NaN,0.822235,0.000000,0.822216
1973.660034,1419.378540,0.822216,0.822216,1419.378540,NaN,NaN,0.822239,0.000000,0.822216
1973.670044,1419.255493,0.822224,0.822224,1419.255493,NaN,NaN,0.822247,0.000000,0.822224
1973.680054,1419.747559,0.822227,0.822227,1419.747559,NaN,NaN,0.822250,0.000000,0.822227
1973.690063,1419.501587,0.822231,0.822231,1419.501587,NaN,NaN,0.822254,0.000000,0.822231
1973.700073,1419.916748,0.822235,0.822235,1419.916748,NaN,NaN,0.822258,0.000000,0.822235
1973.710083,1419.855225,0.822239,0.822239,1419.855225,NaN,NaN,0.822262,0.000000,0.822239
1973.720093,1419.609131,0.822247,0.822247,1419.609131,NaN,NaN,0.822266,0.000000,0.822247
1973.730103,1419.547729,0.822250,0.822250,1419.547729,NaN,NaN,0.822269,0.000000,0.822250
1973.740112,1419.824463,0.822254,0.822254,1419.824463,NaN,NaN,0.822273,0.000000,0.822254
1973.750122,1419.193970,0.822258,0.822258,1419.193970,NaN,NaN,0.822277,0.000000,0.822258
1973.760132,1420.162842,0.822262,0.822262,1420.162842,NaN,NaN,0.822281,0.000000,0.822262
1973.770142,1420.101318,0.822266,0.822266,1420.101318,NaN,NaN,0.822289,0.000000,0.822266
1973.780151,1420.055176,0.822269,0.822269,1420.055176,NaN,NaN,0.822292,0.000000,0.822269
1973.790039,1419.978271,0.822273,0.822273,1419.978271,NaN,NaN,0.822296,0.000000,0.822273
1973.800049,1419.716797,0.822277,0.822277,1419.716797,NaN,NaN,0.822300,0.000000,0.822277
1973.810059,1419.532349,0.822281,0.822281,1419.532349,NaN,NaN,0.822304,0.000000,0.822281
1973.820068,1419.486206,0.822289,0.822289,1419.486206,NaN,NaN,0.822308,0.000000,0.822289
1973.830078,1419.578491,0.822289,0.822289,1419.578491,NaN,NaN,0.822311,0.000000,0.822289
1973.840088,1419.839844,0.822296,0.822296,1419.839844,NaN,NaN,0.822315,0.000000,0.822296
1973.850098,1419.839844,0.822300,0.822300,1419.839844,NaN,NaN,0.822319,0.000000,0.822300
1973.860107,1419.732178,0.822304,0.822304,1419.732178,NaN,NaN,0.822323,0.000000,0.822304
1973.870117,1419.686035,0.822308,0.822308,1419.686035,NaN,NaN,0.822327,0.000000,0.822308
1973.880127,1419.409302,0.822311,0.822311,1419.409302,NaN,NaN,0.822330,0.000000,0.822311
1973.890137,1419.455444,0.822315,0.822315,1419.455444,NaN,NaN,0.822334,0.000000,0.822315
1973.900146,1419.593872,0.822319,0.822319,1419.593872,NaN,NaN,0.822338,0.000000,0.822319
1973.910034,1419.624512,0.822323,0.822323,1419.624512,NaN,NaN,0.822342,0.000000,0.822323
1973.920044,1419.686035,0.822327,0.822327,1419.686035,NaN,NaN,0.822346,0.000000,0.822327
1973.930054,1420.470337,0.822330,0.822330,1420.470337,NaN,NaN,0.822350,0.000000,0.822330
1973.940063,1420.470337,0.822334,0.822334,1420.470337,NaN,NaN,0.822357,0.000000,0.822334
1973.950073,1420.070557,0.822338,0.822338,1420.070557,NaN,NaN,0.822361,0.000000,0.822338
1973.960083,1420.162842,0.822342,0.822342,1420.162842,NaN,NaN,0.822369,0.000000,0.822342
1973.970093,1419.639893,0.822346,0.822346,1419.639893,NaN,NaN,0.822372,0.000000,0.822346
1973.980103,1420.039795,0.822350,0.822350,1420.039795,NaN,NaN,0.822376,0.000000,0.822350
1973.990112,1420.085937,0.822357,0.822357,1420.085937,NaN,NaN,0.822380,0.000000,0.822357
1974.000122,1419.732178,0.822357,0.822357,1419.732178,NaN,NaN,0.822384,0.000000,0.822357
1974.010132,1420.454956,0.822369,0.822369,1420.454956,NaN,NaN,0.822388,0.000000,0.822369
1974.020142,1420.993164,0.822372,0.822372,1420.993164,NaN,NaN,0.822392,0.000000,0.822372
1974.030151,1420.301147,0.822376,0.822376,1420.301147,NaN,NaN,0.822395,0.000000,0.822376
1974.040039,1419.778320,0.822380,0.822380,1419.778320,NaN,NaN,0.822399,0.000000,0.822380
1974.050049,1419.916748,0.822384,0.822384,1419.916748,NaN,NaN,0.822403,0.000000,0.822384
1974.060059,1420.224365,0.822388,0.822388,1420.224365,NaN,NaN,0.822407,0.000000,0.822388
1974.070068,1419.962891,0.822392,0.822392,1419.962891,NaN,NaN,0.822411,0.000000,0.822392
1974.080078,1420.255127,0.822395,0.822395,1420.255127,NaN,NaN,0.822414,0.000000,0.822395
1974.090088,1419.778320,0.822399,0.822399,1419.778320,NaN,NaN,0.822418,0.000000,0.822399
1974.100098,1420.270508,0.822403,0.822403,1420.270508,NaN,NaN,0.822422,0.000000,0.822403
1974.110107,1421.100830,0.822407,0.822407,1421.100830,NaN,NaN,0.822430,0.000000,0.822407
1974.120117,1420.962402,0.822411,0.822411,1420.962402,NaN,NaN,0.822433,0.000000,0.822411
1974.130127,1420.516479,0.822414,0.822414,1420.516479,NaN,NaN,0.822437,0.000000,0.822414
1974.140137,1420.777954,0.822418,0.822418,1420.777954,NaN,NaN,0.822441,0.000000,0.822418
1974.150146,1420.316528,0.822422,0.822422,1420.316528,NaN,NaN,0.822445,0.000000,0.822422
1974.160034,1420.255127,0.822426,0.822426,1420.255127,NaN,NaN,0.822449,0.000000,0.822426
1974.170044,1420.454956,0.822430,0.822430,1420.454956,NaN,NaN,0.822453,0.000000,0.822430
1974.180054,1420.316528,0.822437,0.822437,1420.316528,NaN,NaN,0.822456,0.000000,0.822437
1974.190063,1420.654907,0.822441,0.822441,1420.654907,NaN,NaN,0.822460,0.000000,0.822441
1974.200073,1420.162842,0.822445,0.822445,1420.162842,NaN,NaN,0.822464,0.000000,0.822445
1974.210083,1420.962402,0.822449,0.822449,1420.962402,NaN,NaN,0.822468,0.000000,0.822449
1974.220093,1421.085449,0.822453,0.822453,1421.085449,NaN,NaN,0.822472,0.000000,0.822453
1974.230103,1420.116699,0.822456,0.822456,1420.116699,NaN,NaN,0.822475,0.000000,0.822456
1974.240112,1420.208984,0.822460,0.822460,1420.208984,NaN,NaN,0.822479,0.000000,0.822460
1974.250122,1420.470337,0.822464,0.822464,1420.470337,NaN,NaN,0.822483,0.000000,0.822464
1974.260132,1420.854858,0.822468,0.822468,1420.854858,NaN,NaN,0.822491,0.000000,0.822468
1974.270142,1421.023926,0.822472,0.822472,1421.023926,NaN,NaN,0.822495,0.000000,0.822472
1974.280151,1420.793335,0.822475,0.822475,1420.793335,NaN,NaN,0.822502,0.000000,0.822475
1974.290039,1421.562256,0.822479,0.822479,1421.562256,NaN,NaN,0.822506,0.000000,0.822479
1974.300049,1420.747192,0.822483,0.822483,1420.747192,NaN,NaN,0.822510,0.000000,0.822483
1974.310059,1420.670288,0.822491,0.822491,1420.670288,NaN,NaN,0.822514,0.000000,0.822491
1974.320068,1420.501099,0.822495,0.822495,1420.501099,NaN,NaN,0.822517,0.000000,0.822495
1974.330078,1420.608765,0.822502,0.822502,1420.608765,NaN,NaN,0.822521,0.000000,0.822502
1974.340088,1420.639526,0.822502,0.822502,1420.639526,NaN,NaN,0.822525,0.000000,0.822502
1974.350098,1420.562622,0.822510,0.822510,1420.562622,NaN,NaN,0.822529,0.000000,0.822510
1974.360107,1420.747192,0.822514,0.822514,1420.747192,NaN,NaN,0.822533,0.000000,0.822514
1974.370117,1421.346924,0.822517,0.822517,1421.346924,NaN,NaN,0.822536,0.000000,0.822517
1974.380127,1421.254639,0.822521,0.822521,1421.254639,NaN,NaN,0.822540,0.000000,0.822521
1974.390137,1420.947021,0.822525,0.822525,1420.947021,NaN,NaN,0.822544,0.000000,0.822525
1974.400146,1420.793335,0.822529,0.822529,1420.793335,NaN,NaN,0.822548,0.000000,0.822529
1974.410034,1420.901001,0.822533,0.822533,1420.901001,NaN,NaN,0.822552,0.000000,0.822533
1974.420044,1421.254639,0.822536,0.822536,1421.254639,NaN,NaN,0.822556,0.000000,0.822536
1974.430054,1420.931763,0.822540,0.822540,1420.931763,NaN,NaN,0.822559,0.000000,0.822540
1974.440063,1420.916382,0.822544,0.822544,1420.916382,NaN,NaN,0.822563,0.000000,0.822544
1974.450073,1420.901001,0.822548,0.822548,1420.901001,NaN,NaN,0.822571,0.000000,0.822548
1974.460083,1421.162354,0.822552,0.822552,1421.162354,NaN,NaN,0.822575,0.000000,0.822552
1974.470093,1421.516113,0.822556,0.822556,1421.516113,NaN,NaN,0.822578,0.000000,0.822556
1974.480103,1421.423828,0.822559,0.822559,1421.423828,NaN,NaN,0.822582,0.000000,0.822559
1974.490112,1421.270020,0.822563,0.822563,1421.270020,NaN,NaN,0.822586,0.000000,0.822563
1974.500122,1420.870239,0.822567,0.822567,1420.870239,NaN,NaN,0.822590,0.000000,0.822567
1974.510132,1420.454956,0.822571,0.822571,1420.454956,NaN,NaN,0.822594,0.000000,0.822571
1974.520142,1420.639526,0.822578,0.822578,1420.639526,NaN,NaN,0.822598,0.000000,0.822578
1974.530151,1421.439209,0.822582,0.822582,1421.439209,NaN,NaN,0.822601,0.000000,0.822582
1974.540039,1421.239258,0.822586,0.822586,1421.239258,NaN,NaN,0.822605,0.000000,0.822586
1974.550049,1421.377686,0.822590,0.822590,1421.377686,NaN,NaN,0.822609,0.000000,0.822590
1974.560059,1421.331543,0.822594,0.822594,1421.331543,NaN,NaN,0.822617,0.000000,0.822594
1974.570068,1421.254639,0.822598,0.822598,1421.254639,NaN,NaN,0.822620,0.000000,0.822598
1974.580078,1420.408813,0.822601,0.822601,1420.408813,NaN,NaN,0.822624,0.000000,0.822601
1974.590088,1421.023926,0.822605,0.822605,1421.023926,NaN,NaN,0.822628,0.000000,0.822605
1974.600098,1421.270020,0.822609,0.822609,1421.270020,NaN,NaN,0.822632,0.000000,0.822609
1974.610107,1421.116211,0.822617,0.822617,1421.116211,NaN,NaN,0.822636,0.000000,0.822617
1974.620117,1421.500732,0.822620,0.822620,1421.500732,NaN,NaN,0.822643,0.000000,0.822620
1974.630127,1421.654419,0.822624,0.822624,1421.654419,NaN,NaN,0.822647,0.000000,0.822624
1974.640137,1421.285400,0.822628,0.822628,1421.285400,NaN,NaN,0.822651,0.000000,0.822628
1974.650146,1421.285400,0.822632,0.822632,1421.285400,NaN,NaN,0.822655,0.000000,0.822632
1974.660034,1420.901001,0.822636,0.822636,1420.901001,NaN,NaN,0.822659,0.000000,0.822636
1974.670044,1421.146973,0.822639,0.822639,1421.146973,NaN,NaN,0.822662,0.000000,0.822639
1974.680054,1421.377686,0.822643,0.822643,1421.377686,NaN,NaN,0.822666,0.000000,0.822643
1974.690063,1421.762085,0.822651,0.822651,1421.762085,NaN,NaN,0.822670,0.000000,0.822651
1974.700073,1421.654419,0.822655,0.822655,1421.654419,NaN,NaN,0.822674,0.000000,0.822655
1974.710083,1421.608398,0.822659,0.822659,1421.608398,NaN,NaN,0.822678,0.000000,0.822659
1974.720093,1421.685181,0.822662,0.822662,1421.685181,NaN,NaN,0.822681,0.000000,0.822662
1974.730103,1421.608398,0.822666,0.822666,1421.608398,NaN,NaN,0.822685,0.000000,0.822666
1974.740112,1421.485352,0.822670,0.822670,1421.485352,NaN,NaN,0.822689,0.000000,0.822670
1974.750122,1421.131592,0.822674,0.822674,1421.131592,NaN,NaN,0.822693,0.000000,0.822674
1974.760132,1421.746704,0.822678,0.822678,1421.746704,NaN,NaN,0.822697,0.000000,0.822678
1974.770142,1421.116211,0.822681,0.822681,1421.116211,NaN,NaN,0.822701,0.000000,0.822681
1974.780151,1421.408447,0.822685,0.822685,1421.408447,NaN,NaN,0.822704,0.000000,0.822685
1974.790039,1421.562256,0.822689,0.822689,1421.562256,NaN,NaN,0.822712,0.000000,0.822689
1974.800049,1421.885132,0.822693,0.822693,1421.885132,NaN,NaN,0.822716,0.000000,0.822693
1974.810059,1421.731323,0.822697,0.822697,1421.731323,NaN,NaN,0.822720,0.000000,0.822697
1974.820068,1421.746704,0.822701,0.822701,1421.746704,NaN,NaN,0.822723,0.000000,0.822701
1974.830078,1421.208496,0.822704,0.822704,1421.208496,NaN,NaN,0.822727,0.000000,0.822704
1974.840088,1421.931274,0.822708,0.822708,1421.931274,NaN,NaN,0.822731,0.000000,0.822708
1974.850098,1421.270020,0.822712,0.822712,1421.270020,NaN,NaN,0.822739,0.000000,0.822712
1974.860107,1421.577637,0.822720,0.822720,1421.577637,NaN,NaN,0.822742,0.000000,0.822720
1974.870117,1422.054321,0.822723,0.822723,1422.054321,NaN,NaN,0.822746,0.000000,0.822723
1974.880127,1421.900513,0.822727,0.822727,1421.900513,NaN,NaN,0.822750,0.000000,0.822727
1974.890137,1422.254272,0.822731,0.822731,1422.254272,NaN,NaN,0.822754,0.000000,0.822731
1974.900146,1422.238892,0.822739,0.822739,1422.238892,NaN,NaN,0.822758,0.000000,0.822739
1974.910034,1421.516113,0.822742,0.822742,1421.516113,NaN,NaN,0.822762,0.000000,0.822742
1974.920044,1421.423828,0.822746,0.822746,1421.423828,NaN,NaN,0.822765,0.000000,0.822746
1974.930054,1421.516113,0.822750,0.822750,1421.516113,NaN,NaN,0.822769,0.000000,0.822750
1974.940063,1421.516113,0.822754,0.822754,1421.516113,NaN,NaN,0.822773,0.000000,0.822754
1974.950073,1421.531494,0.822758,0.822758,1421.531494,NaN,NaN,0.822777,0.000000,0.822758
1974.960083,1422.131226,0.822762,0.822762,1422.131226,NaN,NaN,0.822784,0.000000,0.822762
1974.970093,1422.223511,0.822765,0.822765,1422.223511,NaN,NaN,0.822784,0.000000,0.822765
1974.980103,1422.177368,0.822769,0.822769,1422.177368,NaN,NaN,0.822792,0.000000,0.822769
1974.990112,1422.454102,0.822773,0.822773,1422.454102,NaN,NaN,0.822796,0.000000,0.822773
1975.000122,1421.915894,0.822777,0.822777,1421.915894,NaN,NaN,0.822800,0.000000,0.822777
1975.010132,1422.131226,0.822781,0.822781,1422.131226,NaN,NaN,0.822803,0.000000,0.822781
1975.020142,1421.946655,0.822784,0.822784,1421.946655,NaN,NaN,0.822807,0.000000,0.822784
1975.030151,1422.346436,0.822792,0.822792,1422.346436,NaN,NaN,0.822811,0.000000,0.822792
1975.040039,1421.931274,0.822796,0.822796,1421.931274,NaN,NaN,0.822815,0.000000,0.822796
1975.050049,1422.346436,0.822800,0.822800,1422.346436,NaN,NaN,0.822819,0.000000,0.822800
1975.060059,1422.331055,0.822803,0.822803,1422.331055,NaN,NaN,0.822823,0.000000,0.822803
1975.070068,1422.069702,0.822807,0.822807,1422.069702,NaN,NaN,0.822826,0.000000,0.822807
1975.080078,1422.100464,0.822811,0.822811,1422.100464,NaN,NaN,0.822830,0.000000,0.822811
1975.090088,1422.008179,0.822815,0.822815,1422.008179,NaN,NaN,0.822834,0.000000,0.822815
1975.100098,1421.854370,0.822819,0.822819,1421.854370,NaN,NaN,0.822838,0.000000,0.822819
1975.110107,1422.115845,0.822823,0.822823,1422.115845,NaN,NaN,0.822842,0.000000,0.822823
1975.120117,1422.023560,0.822826,0.822826,1422.023560,NaN,NaN,0.822845,0.000000,0.822826
1975.130127,1422.546387,0.822830,0.822830,1422.546387,NaN,NaN,0.822853,0.000000,0.822830
1975.140137,1422.454102,0.822834,0.822834,1422.454102,NaN,NaN,0.822853,0.000000,0.822834
1975.150146,1422.761719,0.822838,0.822838,1422.761719,NaN,NaN,0.822865,0.000000,0.822838
1975.160034,1422.238892,0.822842,0.822842,1422.238892,NaN,NaN,0.822868,0.000000,0.822842
1975.170044,1422.131226,0.822845,0.822845,1422.131226,NaN,NaN,0.822872,0.000000,0.822845
1975.180054,1421.838989,0.822849,0.822849,1421.838989,NaN,NaN,0.822876,0.000000,0.822849
1975.190063,1422.561768,0.822853,0.822853,1422.561768,NaN,NaN,0.822880,0.000000,0.822853
1975.200073,1422.177368,0.822865,0.822865,1422.177368,NaN,NaN,0.822884,0.000000,0.822865
1975.210083,1422.208130,0.822868,0.822868,1422.208130,NaN,NaN,0.822887,0.000000,0.822868
1975.220093,1422.177368,0.822872,0.822872,1422.177368,NaN,NaN,0.822891,0.000000,0.822872
1975.230103,1421.900513,0.822876,0.822876,1421.900513,NaN,NaN,0.822895,0.000000,0.822876
1975.240112,1422.746338,0.822880,0.822880,1422.746338,NaN,NaN,0.822899,0.000000,0.822880
1975.250122,1422.700195,0.822884,0.822884,1422.700195,NaN,NaN,0.822903,0.000000,0.822884
1975.260132,1422.423340,0.822887,0.822887,1422.423340,NaN,NaN,0.822906,0.000000,0.822887
1975.270142,1422.454102,0.822891,0.822891,1422.454102,NaN,NaN,0.822910,0.000000,0.822891
1975.280151,1422.392578,0.822895,0.822895,1422.392578,NaN,NaN,0.822914,0.000000,0.822895
1975.290039,1422.976929,0.822899,0.822899,1422.976929,NaN,NaN,0.822918,0.000000,0.822899
1975.300049,1423.053833,0.822903,0.822903,1423.053833,NaN,NaN,0.822926,0.000000,0.822903
1975.310059,1422.638672,0.822906,0.822906,1422.638672,NaN,NaN,0.822926,0.000000,0.822906
1975.320068,1422.177368,0.822910,0.822910,1422.177368,NaN,NaN,0.822933,0.000000,0.822910
1975.330078,1422.454102,0.822914,0.822914,1422.454102,NaN,NaN,0.822937,0.000000,0.822914
1975.340088,1423.176880,0.822918,0.822918,1423.176880,NaN,NaN,0.822941,0.000000,0.822918
1975.350098,1422.761719,0.822922,0.822922,1422.761719,NaN,NaN,0.822945,0.000000,0.822922
1975.360107,1422.730957,0.822926,0.822926,1422.730957,NaN,NaN,0.822948,0.000000,0.822926
1975.370117,1422.792480,0.822933,0.822933,1422.792480,NaN,NaN,0.822952,0.000000,0.822933
1975.380127,1422.746338,0.822933,0.822933,1422.746338,NaN,NaN,0.822956,0.000000,0.822933
1975.390137,1422.638672,0.822941,0.822941,1422.638672,NaN,NaN,0.822960,0.000000,0.822941
1975.400146,1422.407959,0.822945,0.822945,1422.407959,NaN,NaN,0.822964,0.000000,0.822945
1975.410034,1422.392578,0.822948,0.822948,1422.392578,NaN,NaN,0.822968,0.000000,0.822948
1975.420044,1422.638672,0.822952,0.822952,1422.638672,NaN,NaN,0.822971,0.000000,0.822952
1975.430054,1422.008179,0.822956,0.822956,1422.008179,NaN,NaN,0.822975,0.000000,0.822956
1975.440063,1422.531006,0.822960,0.822960,1422.531006,NaN,NaN,0.822983,0.000000,0.822960
1975.450073,1422.623291,0.822964,0.822964,1422.623291,NaN,NaN,0.822987,0.000000,0.822964
1975.460083,1422.854004,0.822968,0.822968,1422.854004,NaN,NaN,0.822990,0.000000,0.822968
1975.470093,1423.099976,0.822971,0.822971,1423.099976,NaN,NaN,0.822998,0.000000,0.822971
1975.480103,1422.869385,0.822975,0.822975,1422.869385,NaN,NaN,0.822998,0.000000,0.822975
1975.490112,1423.069214,0.822983,0.822983,1423.069214,NaN,NaN,0.823006,0.000000,0.822983
1975.500122,1423.146118,0.822987,0.822987,1423.146118,NaN,NaN,0.823009,0.000000,0.822987
1975.510132,1423.099976,0.822990,0.822990,1423.099976,NaN,NaN,0.823013,0.000000,0.822990
1975.520142,1422.761719,0.822994,0.822994,1422.761719,NaN,NaN,0.823017,0.000000,0.822994
1975.530151,1422.638672,0.822998,0.822998,1422.638672,NaN,NaN,0.823021,0.000000,0.822998
1975.540039,1422.946289,0.823006,0.823006,1422.946289,NaN,NaN,0.823025,0.000000,0.823006
1975.550049,1423.099976,0.823009,0.823009,1423.099976,NaN,NaN,0.823029,0.000000,0.823009
1975.560059,1423.099976,0.823013,0.823013,1423.099976,NaN,NaN,0.823032,0.000000,0.823013
1975.570068,1422.746338,0.823017,0.823017,1422.746338,NaN,NaN,0.823036,0.000000,0.823017
1975.580078,1422.623291,0.823021,0.823021,1422.623291,NaN,NaN,0.823040,0.000000,0.823021
1975.590088,1423.053833,0.823025,0.823025,1423.053833,NaN,NaN,0.823044,0.000000,0.823025
1975.600098,1422.715576,0.823029,0.823029,1422.715576,NaN,NaN,0.823048,0.000000,0.823029
1975.610107,1422.838623,0.823032,0.823032,1422.838623,NaN,NaN,0.823051,0.000000,0.823032
1975.620117,1422.869385,0.823036,0.823036,1422.869385,NaN,NaN,0.823055,0.000000,0.823036
1975.630127,1422.854004,0.823040,0.823040,1422.854004,NaN,NaN,0.823059,0.000000,0.823040
1975.640137,1423.422974,0.823044,0.823044,1423.422974,NaN,NaN,0.823067,0.000000,0.823044
1975.650146,1423.715088,0.823048,0.823048,1423.715088,NaN,NaN,0.823067,0.000000,0.823048
1975.660034,1423.761230,0.823051,0.823051,1423.761230,NaN,NaN,0.823074,0.000000,0.823051
1975.670044,1423.484497,0.823055,0.823055,1423.484497,NaN,NaN,0.823078,0.000000,0.823055
1975.680054,1422.884766,0.823059,0.823059,1422.884766,NaN,NaN,0.823082,0.000000,0.823059
1975.690063,1423.269165,0.823063,0.823063,1423.269165,NaN,NaN,0.823086,0.000000,0.823063
1975.700073,1422.961548,0.823067,0.823067,1422.961548,NaN,NaN,0.823090,0.000000,0.823067
1975.710083,1423.115356,0.823074,0.823074,1423.115356,NaN,NaN,0.823093,0.000000,0.823074
1975.720093,1423.576782,0.823074,0.823074,1423.576782,NaN,NaN,0.823097,0.000000,0.823074
1975.730103,1423.223022,0.823082,0.823082,1423.223022,NaN,NaN,0.823101,0.000000,0.823082
1975.740112,1422.838623,0.823086,0.823086,1422.838623,NaN,NaN,0.823109,0.000000,0.823086
1975.750122,1423.038452,0.823090,0.823090,1423.038452,NaN,NaN,0.823112,0.000000,0.823090
1975.760132,1423.238403,0.823093,0.823093,1423.238403,NaN,NaN,0.823116,0.000000,0.823093
1975.770142,1423.146118,0.823097,0.823097,1423.146118,NaN,NaN,0.823120,0.000000,0.823097
1975.780151,1423.361450,0.823101,0.823101,1423.361450,NaN,NaN,0.823124,0.000000,0.823101
1975.790039,1422.992310,0.823109,0.823109,1422.992310,NaN,NaN,0.823128,0.000000,0.823109
1975.800049,1423.330688,0.823112,0.823112,1423.330688,NaN,NaN,0.823132,0.000000,0.823112
1975.810059,1423.161499,0.823116,0.823116,1423.161499,NaN,NaN,0.823139,0.000000,0.823116
1975.820068,1423.499878,0.823120,0.823120,1423.499878,NaN,NaN,0.823139,0.000000,0.823120
1975.830078,1423.576782,0.823124,0.823124,1423.576782,NaN,NaN,0.823147,0.000000,0.823124
1975.840088,1423.546021,0.823128,0.823128,1423.546021,NaN,NaN,0.823151,0.000000,0.823128
1975.850098,1423.053833,0.823132,0.823132,1423.053833,NaN,NaN,0.823154,0.000000,0.823132
1975.860107,1423.115356,0.823135,0.823135,1423.115356,NaN,NaN,0.823158,0.000000,0.823135
1975.870117,1423.499878,0.823139,0.823139,1423.499878,NaN,NaN,0.823162,0.000000,0.823139
1975.880127,1423.130737,0.823147,0.823147,1423.130737,NaN,NaN,0.823166,0.000000,0.823147
